STAP90 input data for 10 T6 elements
    33    1    1    1
    1    1    1    1       0.0    2.0       0.0
    2    1    1    1       0.0    0.0       0.0
    3    0    0    1       2.0    0.0       0.0
    4    1    1    1       0.0    1.0       0.0
    5    0    0    1       1.0    0.0       0.0
    6    0    0    1       1.0    1.0       0.0
    7    0    0    1       2.0    2.0       0.0
    8    0    0    1       2.0    1.0       0.0
    9    0    0    1       1.0    2.0       0.0
    10   0    0    1       4.0    0.0       0.0
    11   0    0    1       3.0    0.0       0.0
    12   0    0    1       3.0    1.0       0.0
    13   0    0    1       4.0    2.0       0.0
    14   0    0    1       4.0    1.0       0.0
    15   0    0    1       3.0    2.0       0.0
    16   0    0    1       6.0    0.0       0.0
    17   0    0    1       5.0    0.0       0.0
    18   0    0    1       5.0    1.0       0.0
    19   0    0    1       6.0    2.0       0.0
    20   0    0    1       6.0    1.0       0.0
    21   0    0    1       5.0    2.0       0.0
    22   0    0    1       8.0    0.0       0.0
    23   0    0    1       7.0    0.0       0.0
    24   0    0    1       7.0    1.0       0.0
    25   0    0    1       8.0    2.0       0.0
    26   0    0    1       8.0    1.0       0.0
    27   0    0    1       7.0    2.0       0.0
    28   0    0    1       10.0   0.0       0.0
    29   0    0    1       9.0    0.0       0.0
    30   0    0    1       9.0    1.0       0.0
    31   0    0    1       10.0   2.0       0.0
    32   0    0    1       10.0   1.0       0.0
    33   0    0    1       9.0    2.0       0.0
    1    3
    28   2     5.0
    31   2     5.0
    32   2     20.0
    12    10    1
    1    1.0E4    0.0    1.0    0
    1    1    2    3    4    5    6    1
    2    1    3    7    6    8    9    1
    3    7    3    10    8    11    12    1
    4    7    10    13    12    14    15    1
    5    13    10    16    14    17    18    1
    6    13    16    19    18    20    21    1
    7    19    16    22    20    23    24    1
    8    19    22    25    24    26    27    1
    9    25    22    28    26    29    30    1
    10   25    28    31    30    32    33    1
